source,listing_url,title,price_lkr,address,bedrooms,bathrooms,house_sqft,land_perches,posted_on_text,sublocation,district,description_raw
ikman.lk,https://ikman.lk/en/ad/house-for-rental-boralesgamuwa-for-rent-colombo,House for rental Boralesgamuwa,130000,"House for rental Boralesgamuwa, Boralesgamuwa, Colombo",2,1,2000,40,Posted on 30 Apr 12:23 pm,Boralesgamuwa,Colombo,"* ඉඩමේ ප්‍රමාණය පර්චස් 40කි.  * හොරණ කොළඹ ප්‍රධාන මාර්ගයට 100m.  * මෙය වඩාත් යෝග්‍ය වන්නේ ව්‍යාපාර ස්ථානයකටයි.  * වාහන අලුත් වැඩියා කරන ස්ථානයකට යෝග්‍ය වේ.  * නිදන කාමර 2 සහ නාන කාමර 2 ඇත.  * මාසික මුදල 1,30,000 කි.  * අත්තිකාරම් මුදල මාස 3 කි.  Show more"
ikman.lk,https://ikman.lk/en/ad/house-for-rent-in-battaramulla-for-rent-colombo-2155,House for Rent in Battaramulla,550000,"Koswatta ,Battaramulla ( Main Road - 200m), Battaramulla, Colombo",9,6,6000,12,Posted on 29 Apr 6:04 pm,Battaramulla,Colombo,"#Property Number - 1071  #Three Story / House for Rent in Battaramulla ( Thalangama / Koswatta )  #Total Bedrooms - 09  #Total Bathrooms - 06  #03 Separate Houses on 03 Floors  #Each House - Bedroom - 03                           - Bathroom - 02                           - Living                           - Dining                           - Kitchen                           - Size - 1800Sqft  #Separate water Supply  #Separate Electricity  #Common Rooftop Area  #Land - ( Perch - 12.5 )  #Battaramulla - 10 minutes  #Rental - 550,000 /=  #Deposit - 06 months  #Over Broker Charge - 1/2 months Commission  Show more"
ikman.lk,https://ikman.lk/en/ad/house-for-rent-in-battaramulla-ground-floor-only-for-rent-colombo-1,House for Rent in Battaramulla ( Ground Floor only ),250000,"Pipe Road ,Koswatta, Battaramulla, Colombo",2,2,1700,10,Posted on 29 Apr 6:04 pm,Battaramulla,Colombo,"#Property Number - 1072  #House for Rent in Battaramulla ( Koswatta / Pipe Road )  #Two story ( Ground Floor Only )  #Bedroom - 02  #Bathroom - 02  #Living  #Dining  #Kitchen  #Parking  #Fully Furnished  #A/C  #Garden  #Size - 1754Sqft  #Rental - 250,000 /=  Show more"
ikman.lk,https://ikman.lk/en/ad/brand-new-3-bedroom-ground-floor-house-for-rent-kohuwala-for-rent-colombo-3,Brand New 3 Bedroom Ground Floor House for Rent – Kohuwala,200000,"Kohuwala, Colombo",3,2,3500,16,Posted on 29 Apr 5:01 pm,Kohuwala,Colombo,"Ref No- 29/04/26  BRAND NEW 3 BEDROOM GROUND FLOOR HOUSE FOR RENT – KOHUWALA / NUGEGODA  First Occupancy | Prime Location | Suitable for Residential or Office Use   # Available from: 1st May 2026  #  Only 50 meters to the Main Road  #  Property Features  ✅ 3 Spacious Bedrooms  ✅ 1 Attached Bathroom + 1 Common                                Bathroom  ✅ Fully Tiled with Modern Finishes  ✅ Dry and wet kitchen   ✅ Separate Water & Electricity Connections  ✅ Parking Space for 1 Vehicle 🚗  ✅ Small backyard space   ✅ Safe & Quiet Neighborhood  ✅ Brand New – Be the First Tenant!  #  Excellent Location Advantages  📌 Walking Distance to 120 Horana Road  📌 100m to Kohuwala-2 Keells Supermarket  📌 500m to Sri Lanka Fish Market  📌 500m to Pepiliyana Junction  📌 Very Close to Leading Schools & High‑Level Road  # Monthly Rent: LKR 200000  # 6 months key money required no  # 1/2 month agent fee need   # please don't call, keep a Whatsapp or text message with advertisment link for more details  Show more"
ikman.lk,https://ikman.lk/en/ad/6-bedroom-house-for-rent-at-kottawa-em022pk-for-rent-colombo,6 Bedroom House for Rent at Kottawa (EM022PK),140000,"Sirimal Mawatha, Kottawa, Kottawa, Colombo",6,5,5000,10,Posted on 29 Apr 4:52 pm,Kottawa,Colombo,"6 Bedroom House for Rent at Kottawa/ LKR 140,000 (Negotiable) (EM022PK)  Property Details:  Property Type: House  Location: Sirimal Mawatha, Kottawa  Size: 5,000 sqft  Land Size: 10 perches  Furnished Status: Semi Furnished  Bedrooms: 6  Bathrooms:5  Parking: 2 car parking space  Other Features and Amenities:   22 feet access road  Air Conditioned Master Bedroom  Two attached bathrooms  Servants Bathroom  Covered Rooftop Terrace  Large open rooftop area  Special Highlights:  Spacious semi-furnished home on Sirimal Mawatha in Kottawa, offering six bedrooms, multiple bathrooms, generous living space, a covered rooftop terrace, large open rooftop area, and parking for two vehicles. Located in a well-connected residential area, Kottawa is highly sought after for its easy access to major transport links, growing infrastructure, and proximity to schools, supermarkets, and everyday amenities—making it ideal for comfortable family living and long-term value.  Price: LKR 140,000/= per month  Please contact Emil Realtors for further details.  Show more"
ikman.lk,https://ikman.lk/en/ad/nr465-brand-new-furnished-house-for-rent-in-mount-lavinia-for-rent-colombo-3,(NR465) Brand New Furnished House for Rent in Mount Lavinia,160000,"Mount Lavinia, Mount Lavinia, Colombo",2,2,800,4,Posted on 29 Apr 3:59 pm,Mount Lavinia,Colombo,"• Brand new furnished house located in Mount Lavinia, offering a peaceful residential environment with easy access to Galle Road, ideal for comfortable family living.      ◉ Property Features      ➤ Brand new house      ➤ 2 bedrooms      ➤ 2 bathrooms      ➤ Living area      ➤ Dining area      ➤ TV lobby      ➤ Kitchen with pantry      ➤ Good ventilation      ◉ Amenities      ➤ Fully furnished      ➤ Tiled floors      ➤ Parking space      ➤ Roller gate      ➤ Wicket gate      ➤ Air conditioned      ➤ Water      ➤ Electricity      ➤ Surrounded wall  ## Half Month Agent Fee ##  ★ Close Areas -  ★ Close to Galle Road  ★ Close to International Schools, Hospitals, Banks and Super Markets  ★ All infrastructure perfectly available including waste collection service.  ★ There is no legal or financial issues associated with the property.  ⇨  Feel free to call for an appointment or  for More information Contact  PEO Land Real Estate (Pvt) Ltd  GENUINE BUYERS ONLY  *NO BROKERS*  (බ්‍රෝකර්වරු ඇමතීමෙන් වලකින්න)  Social Media :  Facebook | YouTube | WhatsApp | Instagram | Tiktok | peolands.com | Peo Land Real Estate (Pvt) Ltd  Show more"
ikman.lk,https://ikman.lk/en/ad/dr1061-luxury-two-storey-house-for-rent-in-malabe-for-rent-colombo-7,(DR1061) Luxury Two Storey House for Rent in Malabe,230000,"Malabe, Malabe, Colombo",5,4,6000,34.4,Posted on 29 Apr 3:49 pm,Malabe,Colombo,"• Luxury two storey house located in Thalahena, Malabe in a peaceful and exclusive residential neighborhood with 12ft wide road access      • Spacious property ideal for comfortable family living with large land extent and modern facilities      ◉ Property Features      ➤ 5 Bedrooms      ➤ 4 Bathrooms      ➤ 2 Living Areas      ➤ Dining Area      ➤ TV Lobby      ➤ Store Room      ➤ Servant Room      ➤ Washing Room      ➤ Kitchen with Pantry      ➤ 12ft Wide Road Access      ➤ Peaceful Surrounding & Exclusive Neighborhood      ◉ Amenities      ➤ Balconies      ➤ Tiled Floors      ➤ Parking Spaces (3 Vehicles)      ➤ Sliding Gate      ➤ Ceiling Fan      ➤ Ceiling      ➤ Air Conditioned      ➤ Water & Electricity      ➤ Garden Space      ➤ Surrounded Wall      ➤ Clear Deed  ## Half Month Agent Fee ##  ★ Close Areas -  11 mins to Battaramulla Junction  ★ Close to Super Markets, Banks, Schools & other essential facilities  ★ All infrastructure perfectly available including waste collection service.  ★ There is no legal or financial issues associated with the property.  ⇨  Feel free to call for an appointment or  for More information Contact  PEO Land Real Estate (Pvt) Ltd  GENUINE BUYERS ONLY  *NO BROKERS*  (බ්‍රෝකර්වරු ඇමතීමෙන් වලකින්න)  Social Media :  Facebook | YouTube | WhatsApp| Instagram | Tiktok| peolands.com| PEO Land Real Estate (Pvt) Ltd  Show more"
ikman.lk,https://ikman.lk/en/ad/nr508-fully-furnished-house-for-rent-in-dehiwala-for-rent-colombo-4,(NR508) Fully Furnished House for Rent in Dehiwala,250000,"Dehiwala, Dehiwala, Colombo",3,2,1200,10,Posted on 29 Apr 3:48 pm,Dehiwala,Colombo,"• Fully furnished first-floor house located on Pallidora Road, Dehiwala, ideal for comfortable family living in a peaceful residential environment with easy access to main city areas.      ◉ Property Features      ➤ First floor house (upstairs unit)      ➤ 3 spacious bedrooms with A/C and private balconies      ➤ 1 attached modern bathroom and 1 common bathroom      ➤ Comfortable living area      ➤ Dining area      ➤ Modern pantry      ➤ Fully tiled house      ➤ Separate water connection      ➤ Separate 3 phase electricity connection      ➤ Doors and windows secured with iron grills      ➤ Allocated parking space for 1 vehicle      ◉ Amenities      ➤ Fully furnished property      ➤ Peaceful residential environment      ➤ Close to supermarkets, hospitals, banks and restaurants      ➤ Easy access to Galle Road      ➤ Accessible to Attidiya, Boralesgamuwa, Kohuwala and Nugegoda areas  ## Half Month Agent Fee ##  ★ Close Areas -  ★ Close to Galle Road  ★ Easy access to Attidiya, Boralesgamuwa, Kohuwala & Nugegoda  ★ Close to Super Markets (Keells), Hospitals, Schools, Banks, Restaurants & Mosques  ★ All infrastructure perfectly available including waste collection service  ★ There is no legal or financial issues associated with the property  ⇨  Feel free to call for an appointment or  for More information Contact  PEO Land Real Estate (Pvt) Ltd  GENUINE BUYERS ONLY  *NO BROKERS*  (බ්‍රෝකර්වරු ඇමතීමෙන් වලකින්න)  Social Media :  Facebook | YouTube | WhatsApp| Instagram | Tiktok| peolands.com| Peo Land Real Estate (Pvt) Ltd  Show more"
ikman.lk,https://ikman.lk/en/ad/house-for-rent-in-maharagama-for-rent-colombo-3139,House for Rent in Maharagama,100000,"Janatha Road, Navinna, Maharagama, Maharagama, Colombo",3,3,2999.98,10,Posted on 30 Apr 2:18 pm,Maharagama,Colombo,03 Bedrooms  Master Bedroom with A/C and attached bathroom  01 Bedroom with attached bathroom  01 Visitor toilet  01 Servant bathroom (outside)  Living and dining area  Kitchen with pantry cupboards  Car parking available  Peo TV & Internet  Show more
ikman.lk,https://ikman.lk/en/ad/rajagiriya-semi-furnished-2-storey-house-for-rent-mg1272-for-rent-colombo,"Rajagiriya, Semi Furnished 2 Storey House for Rent (mg1272)",650000,"Rajagiriya, Behind Golden Key, Rajagiriya, Colombo",6,6,2000,12,Posted on 30 Apr 1:21 pm,Rajagiriya,Colombo,"Ref: LEC-MG1272  ✅✅please quote this reference when calling  ⏰ CALL BETWEEN 9am TO 6pm  Kindly read all the details of this ad here before contacting us  📌️📌️📌️📌️📌️📌️📌️📌️📌  Leased/Rented By :                           Lucky Earth Ceylon                     💲A commission payment equivalent to rent of  1/2  month's rent (for residential use) is applicable. For commercial use or rented by a Commercial entity, a fee of 1 month's rent is applicable.   අපගේ සේවාවන් ඉහත ගාස්තු වලට යටත් බව කරුණාවෙන් සලකන්න💲   📌️📌️📌️📌️📌️📌️📌️📌️                                        💥Please make a prior appointment for viewing  💥ස්තානය පරික්ෂා කිරීමට පෙර කාලය කලින් වෙන් කරවා ගැනීමට කාරුණික වන්න  ✅Price may be negotiated after inspecting the property  💲Monthly rental : 650,00 For residential & 700,000 For commercial.  💰Refundable deposit : 4 months  🗓️Minimum rental period : 1 Year  SPA & Hotel owners will not be entertained   FLOODING FREE PROPERTY   😸🐕❤️  Pet friendly   Monitor by CCTV   Access via 2 main roads  Separate entrance to domestic quarters  Well maintained garden   2 unit house with independent entrances   Safe and secure neighborhood   Close to Schools, Hospitals, Banks, ATM Machines, Embassies  and government institutes.  Contract to be renewed annually   Prefer long term tenant   For BCos municipal is applicable   This is a 2 story, Semi furnished, large house   Air conditioned   Parapet wall   Normal gate   Fitted Pantry   Ceiling fans   Fully tiled   Living   Dinning   6 air conditioned Bedrooms   6 attached bathrooms   Large garage   5 vehicles parking   Maintained garden   Domestic quarters with separate entrance  Show more"
ikman.lk,https://ikman.lk/en/ad/3-bedroom-ground-floor-house-rent-in-papiliyana-for-rent-colombo,3 Bedroom Ground Floor House Rent In Papiliyana,110000,"Mayura mawatha, Papiliyana, Dehiwala, Colombo",3,2,2000,10,Posted on 29 Apr 1:28 pm,Dehiwala,Colombo,3 Bedroom Ground Floor House Rent In Papiliyana   Mayura mawatha   Singal story house   Red ciment floor   110000/= monthly   6 month key money   Half Month Broker Fee   3 bedroom 1 AC  2 bathroom  1 hot water   Large living   Pantry   Wet kitchen   Servent room and bathroom   Parking Available   Pls Call more details   No brokers pls   KANVI Real Estate                                  A Smart Move   Show more
ikman.lk,https://ikman.lk/en/ad/house-for-rent-in-dehiwala-file-no-2677-b-kahawita-mawatha-for-rent-colombo-4,House for Rent in Dehiwala (File No 2677 B) Kahawita Mawatha,250000,"Dehiwala, Colombo",4,3,3000,9,Posted on 02 May 12:26 pm,Dehiwala,Colombo,"HOUSE FOR RENT IN DEHIWALA (FILE NO 2677B) KAHAWITA MAWATHA  TWO STOREY HOUSE   3000 SQFT   9 PERCHES   SEMI FURNISHED   TOTALLY 4 BEDROOMS AND 3 BATHROOMS  4 BEDROOMS   3 BATHROOMS  LIVING AREA   KITCHEN   ROOFTOP   2 PARKING  RENT PRICE PER MONTH RS.250,000/=  FOUR MONTH ADVANCE    --  CAN VISIT APPOINTMENT ONLY   Mr Pushpa Kumara  PK Property Solutions  Show more"
